index,name,platform,publisher,developer,cscore,uscore,date,genre
18721,Shadow of the Colossus,PlayStation4,SonyInteractiveEntertainment,"BluepointGames,SCEJapanStudio",9.1,7.9,2018,Action Adventure
18722,Celeste,PlayStation4,MattMakesGamesInc.,MattMakesGamesInc.,9.1,6.8,2018,Action
18723,Hollow Knight: Voidheart Edition,XboxOne,TeamCherry,TeamCherry,9.0,8.9,2018,Action Adventure
18724,NieR: Automata - Become as Gods Edition,XboxOne,SquareEnix,PlatinumGames,9.0,9.1,2018,Role-Playing
18725,Bastion,NintendoSwitch,SupergiantGames,SupergiantGames,9.0,8.0,2018,Role-Playing
18726,Monster Hunter: World,XboxOne,Capcom,Capcom,9.0,7.1,2018,Role-Playing
18727,Hollow Knight,NintendoSwitch,TeamCherry,TeamCherry,9.0,8.8,2018,Action Adventure
18728,Monster Hunter: World,PlayStation4,Capcom,Capcom,9.0,7.7,2018,Role-Playing
18729,Into the Breach,PC,SubsetGames,SubsetGames,9.0,7.7,2018,Strategy
18730,Astro Bot: Rescue Mission,PlayStation4,JapanStudio,JapanStudio,9.0,8.9,2018,Action Adventure
18731,Bayonetta + Bayonetta 2,NintendoSwitch,Nintendo,PlatinumGames,9.0,8.7,2018,Miscellaneous
18732,Dead Cells,NintendoSwitch,MotionTwin,MotionTwin,8.9,8.5,2018,Action
18733,Into the Breach,NintendoSwitch,SubsetGames,SubsetGames,8.9,7.8,2018,Strategy
18734,Mega Man X Legacy Collection,PlayStation4,Capcom,Capcom,8.9,7.0,2018,Miscellaneous
18735,Street Fighter V: Arcade Edition,PC,Capcom,Capcom,8.9,7.2,2018,Action
18736,Dead Cells,PC,MotionTwin,MotionTwin,8.9,7.8,2018,Action
18737,Tetris Effect,PlayStation4,SonyInteractiveEntertainment,EnhanceGames,8.9,7.6,2018,Puzzle
18738,Mark of the Ninja: Remastered,NintendoSwitch,KleiEntertainment,KleiEntertainment,8.9,8.2,2018,Action
18739,Okami HD,NintendoSwitch,Capcom,Capcom,8.9,8.6,2018,Action Adventure
18740,TowerFall,NintendoSwitch,MattThorson,"MattThorson,MattMakesGamesInc.",8.9,8.9,2018,Action
18741,Return of the Obra Dinn,PC,3909,LucasPope,8.9,8.0,2018,Adventure
18742,Sonic Mania Plus,XboxOne,Sega,Sega,8.9,8.7,2018,Action
18743,DUSK,PC,NewBloodInteractive,NewBloodInteractive,8.8,8.3,2018,Action
18744,Hyper Light Drifter,NintendoSwitch,Abylight,HeartMachine,8.8,7.9,2018,Role-Playing
18745,The Banner Saga 3,XboxOne,VersusEvil,Stoic,8.8,8.2,2018,Strategy
18746,Injustice 2: Legendary Edition,PlayStation4,WarnerBros.InteractiveEntertainment,NetherRealmStudios,8.8,7.4,2018,Action
18747,Gone Home,NintendoSwitch,AnnapurnaInteractive,TheFullbrightCompany,8.8,6.1,2018,Adventure
18748,Batman: The Enemy Within - Episode 5: Same Stitch,PlayStation4,TelltaleGames,TelltaleGames,8.8,7.0,2018,Adventure
18749,Owlboy,PlayStation4,Soedesco,BlitWorks,8.8,6.6,2018,Action Adventure
18750,Monster Hunter: World,PC,Capcom,Capcom,8.8,6.5,2018,Role-Playing
18751,Diablo III: Eternal Collection,NintendoSwitch,BlizzardEntertainment,BlizzardEntertainment,8.8,8.0,2018,Role-Playing
18752,Ikaruga,NintendoSwitch,Nicalis,Treasure,8.8,7.7,2018,Action
18753,Pillars of Eternity II: Deadfire,PC,ObsidianEntertainment,ObsidianEntertainment,8.8,7.8,2018,Role-Playing
18754,Celeste,PC,MattMakesGamesInc.,MattMakesGamesInc.,8.8,7.9,2018,Action
18755,Forza Horizon 4,PC,MicrosoftGameStudios,PlaygroundGames,8.8,7.6,2018,Racing
18756,Dragon Ball FighterZ,NintendoSwitch,BandaiNamcoGames,ArcSystemWorks,8.8,7.4,2018,Action
18757,Hellblade: Senuas Sacrifice,XboxOne,NinjaTheory,NinjaTheory,8.8,7.1,2018,Action Adventure
18758,Subnautica,PC,UnknownWorldsEntertainment,UnknownWorldsEntertainment,8.7,8.5,2018,Adventure
18759,Dead Cells,PlayStation4,MotionTwin,MotionTwin,8.7,7.6,2018,Action
18760,RimWorld,PC,LudeonStudios,LudeonStudios,8.7,9.0,2018,Strategy
18761,Street Fighter V: Arcade Edition,PlayStation4,Capcom,Capcom,8.7,6.8,2018,Action
18762,Hellblade: Senuas Sacrifice VR Edition,PC,NinjaTheory,NinjaTheory,8.7,8.0,2018,Action Adventure
18763,Guacamelee! 2,NintendoSwitch,DrinkBoxStudios,DrinkBoxStudios,8.7,8.1,2018,Action
18764,Dragon Ball FighterZ,PlayStation4,BandaiNamcoGames,ArcSystemWorks,8.7,8.0,2018,Action
18765,Assassins Creed Odyssey,XboxOne,Ubisoft,Ubisoft,8.7,5.8,2018,Action Adventure
18766,Marvels Spider-Man,PlayStation4,SonyInteractiveEntertainment,InsomniacGames,8.7,8.6,2018,Action Adventure
18767,Donut County,XboxOne,AnnapurnaInteractive,BenEsposito,8.7,5.4,2018,Action Adventure
18768,Monster Boy and the Cursed Kingdom,PlayStation4,FDGEntertainment,FDGEntertainment,8.7,7.9,2018,Action Adventure
18769,Unavowed,PC,WadjetEyeGames,WadjetEyeGames,8.7,7.9,2018,Adventure
18770,Katamari Damacy REROLL,NintendoSwitch,BandaiNamcoGames,BandaiNamcoGames,8.7,8.4,2018,Action Adventure
18771,Owlboy,NintendoSwitch,D-PadStudio,BlitWorks,8.7,7.4,2018,Action Adventure
18772,Insane Robots,XboxOne,Playniac,Playniac,8.7,7.5,2018,Strategy
18773,Velocity 2X,NintendoSwitch,FuturLab,FuturLab,8.7,7.8,2018,Action
18774,Sonic Mania Plus,PlayStation4,Sega,Sega,8.7,8.1,2018,Action
18775,Iconoclasts,PC,BifrostEntertainment,"JoakimSandberg,Konjak",8.7,8.0,2018,Action Adventure
18776,Iconoclasts,NintendoSwitch,BifrostEntertainment,"JoakimSandberg,MP2Games",8.7,8.1,2018,Action Adventure
18777,Crypt of the NecroDancer: Nintendo Switch Edition,NintendoSwitch,SpikeChunsoft,BraceYourselfGames,8.6,7.2,2018,Role-Playing
18778,The Messenger,NintendoSwitch,DevolverDigital,SabotageStudio,8.6,8.3,2018,Action
18779,Donkey Kong Country: Tropical Freeze,NintendoSwitch,Nintendo,RetroStudios,8.6,8.7,2018,Action
18780,Monster Boy and the Cursed Kingdom,NintendoSwitch,Sega,FDGEntertainment,8.6,8.5,2018,Action Adventure
18781,Transistor,NintendoSwitch,SupergiantGames,SupergiantGames,8.6,8.5,2018,Role-Playing
18782,Shantae and the Pirates Curse,NintendoSwitch,WayForward,WayForward,8.6,8.2,2018,Action
18783,Guacamelee! Super Turbo Championship Edition,NintendoSwitch,DrinkBoxStudios,DrinkBoxStudios,8.6,7.9,2018,Action
18784,Yakuza 0,PC,Sega,RyugaGotokuStudios,8.6,8.3,2018,Action Adventure
18785,CrossCode,PC,Deck13,RadicalFishGames,8.6,8.2,2018,Role-Playing
18786,Dragon Ball FighterZ,XboxOne,BandaiNamcoGames,ArcSystemWorks,8.6,7.5,2018,Action
18787,Destiny 2: Forsaken,XboxOne,Activision,"BungieSoftware,Bungie",8.6,5.5,2018,Action
18788,Mega Man X Legacy Collection,XboxOne,Capcom,Capcom,8.6,8.9,2018,Miscellaneous
18789,Sid Meiers Civilization VI,NintendoSwitch,2KGames,"FiraxisGames,Aspyr",8.6,8.0,2018,Strategy
18790,Beat Saber,PlayStation4,HyperbolicMagnetism,HyperbolicMagnetism,8.6,8.3,2018,Action
18791,Warframe,NintendoSwitch,DigitalExtremes,DigitalExtremes,8.6,8.5,2018,Action
18792,Dragon Quest XI: Echoes of an Elusive Age,PlayStation4,SquareEnix,SquareEnix,8.6,8.7,2018,Role-Playing
18793,Football Manager 2019,PC,Sega,SportsInteractive,8.6,6.5,2018,Sports
18794,Assassins Creed Odyssey,PC,Ubisoft,Ubisoft,8.6,5.7,2018,Action Adventure
18795,Mini Metro,NintendoSwitch,RadialGamesCorp.,"RadialGamesCorp.,DinosaurPoloClub",8.6,8.6,2018,Strategy
18796,Dark Souls Remastered,XboxOne,NamcoBandaiGames,FromSoftware,8.6,6.8,2018,Role-Playing
18797,Thronebreaker: The Witcher Tales,XboxOne,CDProjektRedStudio,CDProjektRedStudio,8.5,8.0,2018,Role-Playing
18798,Call of Duty: Black Ops 4,XboxOne,Activision,Treyarch,8.5,4.0,2018,Action
18799,Hollow Knight: Voidheart Edition,PlayStation4,TeamCherry,TeamCherry,8.5,8.6,2018,Action Adventure
18800,Night in the Woods,NintendoSwitch,Finji,InfiniteFall,8.5,7.4,2018,Action Adventure
18801,Final Fantasy XV: Windows Edition,PC,SquareEnix,SquareEnix,8.5,8.1,2018,Role-Playing
18802,Russian Subway Dogs,PC,SpookySquidGames,SpookySquidGames,8.5,0,2018,Action
18803,DJMax Respect,PlayStation4,NeowizEntertainment,RockyStudio,8.5,7.8,2018,Action
18804,Dragon Ball FighterZ,PC,BandaiNamcoGames,ArcSystemWorks,8.5,7.6,2018,Action
18805,Batman: The Enemy Within - Episode 5: Same Stitch,PC,TelltaleGames,TelltaleGames,8.5,7.5,2018,Adventure
18806,Full Metal Furies,PC,CellarDoorGames,CellarDoorGames,8.5,7.6,2018,Action
18807,Yakuza Kiwami 2,PlayStation4,Sega,"Sega,RyugaGotokuStudios",8.5,8.1,2018,Action Adventure
18808,Shantae: Half-Genie Hero - Ultimate Edition,PlayStation4,PQube,WayForward,8.5,7.4,2018,Action
18809,West of Loathing,NintendoSwitch,AsymmetricPublications,AsymmetricPublications,8.5,8.0,2018,Role-Playing
18810,Octahedron,PC,SquareEnix,Demimonde,8.5,7.3,2018,Action
18811,Darkest Dungeon,NintendoSwitch,RedHookStudios,RedHookStudios,8.5,8.1,2018,Role-Playing
18812,Thronebreaker: The Witcher Tales,PC,CDProjektRedStudio,CDProjektRedStudio,8.5,7.9,2018,Role-Playing
18813,Forza Horizon 4: Fortune Island,XboxOne,MicrosoftGameStudios,PlaygroundGames,8.5,7.9,2018,Racing
18814,PlayerUnknowns Battlegrounds,XboxOne,MicrosoftGameStudios,"Bluehole,Inc.",8.5,5.1,2018,Action
18815,Moss,PlayStation4,SonyInteractiveEntertainment,Polyarc,8.5,7.8,2018,Action Adventure
18816,Monster Boy and the Cursed Kingdom,XboxOne,FDGEntertainment,FDGEntertainment,8.5,8.4,2018,Action Adventure
18817,Radiant Historia: Perfect Chronology,3DS,Atlus,Atlus,8.5,8.6,2018,Role-Playing
18818,428: Shibuya Scramble,PlayStation4,SpikeChunsoft,SpikeChunsoft,8.5,7.5,2018,Action Adventure
18819,Ni no Kuni II: Revenant Kingdom,PlayStation4,Level5,Level5,8.4,7.5,2018,Action RPG
18820,Keep Talking and Nobody Explodes,NintendoSwitch,SteelCrateGames,SteelCrateGames,8.4,8.1,2018,Adventure
18821,Shantae: Half-Genie Hero - Ultimate Edition,NintendoSwitch,XSEEDGames,WayForward,8.4,8.2,2018,Action
18822,F1 2018,PlayStation4,Codemasters,Codemasters,8.4,7.7,2018,Racing
18823,Valkyria Chronicles 4,PlayStation4,Sega,"Sega,MediaVision",8.4,7.9,2018,Strategy
18824,Red Matter,PlayStation4,VerticalRobot,VerticalRobot,8.4,7.6,2018,Adventure
18825,Valkyria Chronicles,NintendoSwitch,Sega,Sega,8.4,8.6,2018,Strategy
18826,Dust: An Elysian Tail,NintendoSwitch,HumbleHearts,HumbleHearts,8.4,8.0,2018,Role-Playing
18827,Assassins Creed Origins: The Curse of the Pharaohs,XboxOne,Ubisoft,UbisoftSofia,8.4,6.7,2018,Action Adventure
18828,Hitman: Definitive Edition,PlayStation4,WarnerBros.InteractiveEntertainment,IoInteractive,8.4,6.9,2018,Action Adventure
18829,Knockout League,PC,GrabGames,GrabGames,8.4,0,2018,Sports
18830,Dark Souls Remastered,PlayStation4,BandaiNamcoGames,FromSoftware,8.4,6.8,2018,Role-Playing
18831,Sprint Vector,PC,Survios,Survios,8.4,7.2,2018,Racing
18832,Destiny 2: Forsaken,PC,Activision,"BungieSoftware,Bungie",8.4,6.0,2018,Action
18833,Toki Tori 2 +,NintendoSwitch,TwoTribes,TwoTribes,8.4,8.1,2018,Puzzle
18834,Bayonetta,NintendoSwitch,Nintendo,"Nintendo,PlatinumGames",8.4,8.2,2018,Action Adventure
18835,Mega Man X Legacy Collection,NintendoSwitch,Capcom,Capcom,8.4,8.7,2018,Miscellaneous
18836,F1 2018,XboxOne,Codemasters,Codemasters,8.4,8.0,2018,Racing
18837,SoulCalibur VI,XboxOne,BandaiNamcoGames,"BandaiNamcoGames,ProjectSoul",8.4,4.9,2018,Action
18838,Kingdom: Two Crowns,NintendoSwitch,RawFury,"RawFury,Noio",8.4,8.2,2018,Action
18839,The Missing: JJ Macfield and the Island of Memories,XboxOne,ArcSystemWorks,WhiteOwls,8.4,6.5,2018,Action
18840,Child of Light,NintendoSwitch,Ubisoft,UbisoftMontreal,8.4,8.4,2018,Role-Playing
18841,Total War: WARHAMMER II - Rise of the Tomb Kings,PC,Sega,CreativeAssembly,8.4,7.1,2018,Strategy
18842,Creed: Rise to Glory,PC,Survios,Survios,8.4,0,2018,Sports
18843,Nidhogg 2,XboxOne,Messhof,Messhof,8.4,0,2018,Action
18844,SoulCalibur VI,PlayStation4,Namco,"BandaiNamcoGames,ProjectSoul",8.4,6.5,2018,Action
18845,Frostpunk,PC,11bitstudios,11bitstudios,8.4,8.4,2018,Action Adventure
18846,Guacamelee! 2,PC,DrinkBoxStudios,DrinkBoxStudios,8.4,7.6,2018,Action
18847,Moonlighter,XboxOne,11bitstudios,"11bitstudios,DigitalSun",8.4,7.4,2018,Role-Playing
18848,Danmaku Unlimited 3,NintendoSwitch,DoragonEntertainment,DoragonEntertainment,8.4,7.8,2018,Action
18849,Hitman 2,XboxOne,WarnerBros.InteractiveEntertainment,IoInteractive,8.4,7.3,2018,Action Adventure
18850,GRIS,PC,DevolverDigital,NomadaStudio,8.4,8.5,2018,Action
18851,Super Meat Boy,NintendoSwitch,TeamMeat,TeamMeat,8.4,8.1,2018,Action
18852,Grim Fandango Remastered,NintendoSwitch,DoubleFineProductions,DoubleFineProductions,8.4,7.5,2018,Adventure
18853,Yokus Island Express,PC,VillaGorilla,VillaGorilla,8.4,7.6,2018,Action
18854,Dark Souls Remastered,PC,NamcoBandaiGames,FromSoftware,8.4,6.4,2018,Role-Playing
18855,Just Shapes & Beats,NintendoSwitch,BerzerkStudio,BerzerkStudio,8.3,8.7,2018,Action
18856,Assassins Creed Origins: The Curse of the Pharaohs,PlayStation4,Ubisoft,UbisoftSofia,8.3,7.6,2018,Action Adventure
18857,Two Point Hospital,PC,Sega,TwoPointStudios,8.3,7.4,2018,Simulation
18858,Lumines Remastered,NintendoSwitch,EnhanceGames,EnhanceGames,8.3,8.1,2018,Puzzle
18859,Fortnite,NintendoSwitch,EpicGames,EpicGames,8.3,5.2,2018,Action
18860,Disgaea 1 Complete,PlayStation4,NISAmerica,NipponIchiSoftware,8.3,7.5,2018,Strategy
18861,Call of Duty: Black Ops 4,PlayStation4,Activision,Treyarch,8.3,4.0,2018,Action
18862,Final Fantasy XII: The Zodiac Age,PC,SquareEnix,SquareEnix,8.3,8.7,2018,Role-Playing
18863,Guacamelee! 2,PlayStation4,DrinkBoxStudios,DrinkBoxStudios,8.3,8.0,2018,Action
18864,Valkyria Chronicles 4,PC,Sega,Sega,8.3,8.1,2018,Strategy
18865,Prison Architect: Nintendo Switch Edition,NintendoSwitch,DoubleEleven,DoubleEleven,8.3,8.4,2018,Strategy
18866,Overcooked! 2,XboxOne,Team17,GhostTownGamesLtd.,8.3,6.2,2018,Action
18867,Mega Man Legacy Collection,NintendoSwitch,Capcom,Capcom,8.3,7.6,2018,Miscellaneous
18868,Galactic Civilizations III: Intrigue,PC,Stardock,Stardock,8.3,6.3,2018,Strategy
18869,Forgotton Anne,XboxOne,SquareEnix,ThroughlineGames,8.3,5.6,2018,Adventure
18870,Call of Duty: Black Ops 4,PC,Activision,Treyarch,8.3,3.1,2018,Action
18871,Prey: Mooncrash,PlayStation4,BethesdaSoftworks,ArkaneStudios,8.3,6.9,2018,Action
18872,The Elder Scrolls Online: Summerset,PC,BethesdaSoftworks,ZeniMaxMedia,8.3,5.8,2018,Role-Playing
18873,The Forest,PC,SKSGames,SKSGames,8.3,7.3,2018,Horror
18874,Total War: WARHAMMER II - Curse of the Vampire Coast,PC,Sega,CreativeAssembly,8.3,7.6,2018,Strategy
18875,Yokus Island Express,PlayStation4,VillaGorilla,VillaGorilla,8.3,7.2,2018,Action
18876,Yakuza 6: The Song of Life,PlayStation4,Sega,RyugaGotokuStudios,8.3,8.3,2018,Action Adventure
18877,NBA 2K19,XboxOne,2KGames,VisualConcepts,8.3,2.7,2018,Sports
18878,Sunset Overdrive,PC,MicrosoftGameStudios,InsomniacGames,8.3,7.2,2018,Action
18879,Death Mark,PlayStation4,AksysGames,ExperienceInc.,8.3,6.0,2018,Adventure
18880,Battle Chef Brigade,PlayStation4,AdultSwim,TrinketStudios,8.3,0,2018,Action
18881,The Banner Saga 3,NintendoSwitch,VersusEvil,Stoic,8.3,8.4,2018,Strategy
18882,Paladins,PC,Hi-RezStudios,Hi-RezStudios,8.3,7.7,2018,Action
18883,Octopath Traveler,NintendoSwitch,SquareEnix,"SquareEnix,Acquire",8.3,8.6,2018,General
18884,Moonlighter,NintendoSwitch,11bitstudios,"11bitstudios,DigitalSun",8.3,8.0,2018,Role-Playing
18885,GRIS,NintendoSwitch,DevolverDigital,NomadaStudio,8.3,8.7,2018,Action
18886,Super Mega Baseball 2,PC,MetalheadSoftware,MetalheadSoftware,8.3,7.1,2018,Sports
18887,FIFA 19,PlayStation4,ElectronicArts,EASports,8.3,1.7,2018,Sports
18888,LIMBO,NintendoSwitch,PLAYDEAD,PLAYDEAD,8.3,8.3,2018,Action
18889,Dark Souls Remastered,NintendoSwitch,NamcoBandaiGames,FromSoftware,8.3,8.0,2018,Role-Playing
18890,Street Fighter: 30th Anniversary Collection,PlayStation4,Capcom,Capcom,8.3,6.8,2018,Miscellaneous
18891,Overcooked! 2: Surf n Turf,NintendoSwitch,Team17,GhostTownGamesLtd.,8.3,8.4,2018,Action
18892,Pig Eat Ball,PC,MommysBestGames,MommysBestGames,8.3,8.0,2018,Action
18893,Spyro Reignited Trilogy,XboxOne,Activision,"Activision,ToysforBob",8.3,6.9,2018,Miscellaneous
18894,Dynasty Warriors 8: Xtreme Legends - Definitive Edition,NintendoSwitch,KoeiTecmoGames,OmegaForce,8.3,8.3,2018,Action
18895,FIFA 19,XboxOne,ElectronicArts,EASports,8.3,2.1,2018,Sports
18896,Owlboy,XboxOne,Soedesco,BlitWorks,8.3,6.1,2018,Action Adventure
18897,Iconoclasts,PlayStation4,BifrostEntertainment,"JoakimSandberg,Konjak",8.3,6.8,2018,Action Adventure
18898,Flipping Death,NintendoSwitch,RisingStarGames,Zoink!,8.3,7.8,2018,Action
18899,Yokus Island Express,XboxOne,VillaGorilla,VillaGorilla,8.3,8.0,2018,Action
18900,Warhammer: Vermintide 2,XboxOne,FatsharkAB,FatsharkAB,8.3,5.6,2018,Action
18901,Assassins Creed Odyssey,PlayStation4,Ubisoft,Ubisoft,8.3,6.1,2018,Action Adventure
18902,F1 2018,PC,Codemasters,Codemasters,8.3,7.6,2018,Racing
18903,Gunheart,PC,DrifterEntertainment,DrifterEntertainment,8.3,0,2018,Action
18904,Yokus Island Express,NintendoSwitch,VillaGorilla,VillaGorilla,8.2,8.5,2018,Action
18905,Laser League,PlayStation4,505Games,roll7,8.2,6.6,2018,Sports
18906,Hitman 2,PC,WarnerBros.InteractiveEntertainment,IoInteractive,8.2,7.3,2018,Action Adventure
18907,Shadow of the Tomb Raider,XboxOne,SquareEnix,EidosMontreal,8.2,7.2,2018,Action Adventure
18908,Flat Heroes,NintendoSwitch,ParallelCircles,ParallelCircles,8.2,8.2,2018,Action
18909,Horizon Chase Turbo,NintendoSwitch,AquirisGameStudio,AquirisGameStudio,8.2,8.3,2018,Racing
18910,Destiny 2: Forsaken,PlayStation4,Activision,"BungieSoftware,Bungie",8.2,6.3,2018,Action
18911,NHL 19,XboxOne,ElectronicArts,EASports,8.2,6.2,2018,Sports
18912,Sega Ages: Phantasy Star,NintendoSwitch,Sega,"Sega,M2",8.2,8.2,2018,Role-Playing
18913,Mario + Rabbids: Kingdom Battle - Donkey Kong Adventure,NintendoSwitch,Ubisoft,UbisoftMilan,8.2,8.0,2018,Strategy
18914,Valkyria Chronicles 4,NintendoSwitch,Sega,Sega,8.2,8.7,2018,Strategy
18915,NBA 2K19,NintendoSwitch,2KGames,VisualConcepts,8.2,4.3,2018,Sports
18916,Octogeddon,PC,AllYesGood,AllYesGood,8.2,7.4,2018,Action
18917,Prey: Mooncrash,XboxOne,BethesdaSoftworks,ArkaneStudios,8.2,6.5,2018,Action
18918,The Gardens Between,XboxOne,TheVoxelAgents,TheVoxelAgents,8.2,7.0,2018,Adventure
18919,Hitman 2,PlayStation4,WarnerBros.InteractiveEntertainment,IoInteractive,8.2,8.5,2018,Action Adventure
18920,Jimmy and the Pulsating Mass,PC,KaseyOzymy,KaseyOzymy,8.2,8.7,2018,Role-Playing
18921,The Banner Saga 3,PC,VersusEvil,Stoic,8.2,7.7,2018,Strategy
18922,Arcade Archives: Donkey Kong,NintendoSwitch,Hamster,Nintendo,8.2,8.6,2018,Action
18923,Bloodstained: Curse of the Moon,PlayStation4,IntiCreates,IntiCreates,8.2,8.3,2018,Action Adventure
18924,Defenders Quest: Valley of the Forgotten DX Edition,PlayStation4,LevelUpLabs,LevelUpLabs,8.2,3.6,2018,Strategy
18925,Far Cry 5,XboxOne,Ubisoft,UbisoftMontreal,8.2,6.7,2018,Action
18926,Salt and Sanctuary,NintendoSwitch,SkaStudios,SkaStudios,8.2,8.1,2018,Action
18927,Pro Evolution Soccer 2019,XboxOne,Konami,Konami,8.2,6.5,2018,Sports
18928,Wandersong,PC,DumbandFatGames,DumbandFatGames,8.2,7.5,2018,Action
18929,Spyro Reignited Trilogy,PlayStation4,Activision,"Activision,ToysforBob",8.2,8.1,2018,Miscellaneous
18930,South Park: The Stick of Truth,NintendoSwitch,Ubisoft,ObsidianEntertainment,8.2,8.5,2018,Role-Playing
18931,Sprint Vector,PlayStation4,Survios,Survios,8.2,7.5,2018,Racing
18932,Splatoon 2: Octo Expansion,NintendoSwitch,Nintendo,Nintendo,8.2,8.3,2018,Action
18933,Assetto Corsa: Ultimate Edition,PlayStation4,505Games,KunosSimulazioni,8.2,6.6,2018,Racing
18934,Dont Starve: Mega Pack,PlayStation4,KleiEntertainment,KleiEntertainment,8.2,5.8,2018,Action Adventure
18935,Bloodstained: Curse of the Moon,NintendoSwitch,IntiCreates,IntiCreates,8.2,8.5,2018,Action Adventure
18936,Freedom Planet,NintendoSwitch,XSEEDGames,GalaxyTrail,8.2,8.4,2018,Action
18937,Ys VIII: Lacrimosa of DANA,NintendoSwitch,NISAmerica,Falcom,8.2,8.8,2018,Role-Playing
18938,Forgotton Anne,NintendoSwitch,SquareEnix,ThroughlineGames,8.2,6.6,2018,Adventure
18939,MLB The Show 18,PlayStation4,SonyInteractiveEntertainment,SonyInteractiveEntertainment,8.2,6.4,2018,Sports
18940,Toki Tori,NintendoSwitch,TwoTribes,TwoTribes,8.2,7.9,2018,Puzzle
18941,Warhammer: Vermintide 2,PC,FatsharkAB,"FatsharkAB,Fatshark",8.2,7.5,2018,Action
18942,NBA 2K19,PlayStation4,2KGames,VisualConcepts,8.2,2.5,2018,Sports
18943,Ashen,PC,AnnapurnaInteractive,A44,8.2,5.8,2018,Role-Playing
18944,Victor Vran: Overkill Edition,NintendoSwitch,WiredProductions,HaemimontGames,8.2,7.8,2018,Role-Playing
18945,Mega Man 11,PlayStation4,Capcom,Capcom,8.2,8.0,2018,Action
18946,Captain Toad: Treasure Tracker,NintendoSwitch,Nintendo,"NintendoEADTokyo,NintendoSoftwareTechnology",8.2,8.0,2018,Action
18947,Burnout Paradise Remastered,PlayStation4,ElectronicArts,"CriterionGames,STELLARENTERTAINMENTSOFTWARELTD",8.2,6.7,2018,Racing
18948,Fell Seal: Arbiters Mark,PC,1CCompany,6EyesStudio,8.2,7.1,2018,Strategy
18949,Wreckfest,PC,THQNordic,Bugbear,8.1,7.4,2018,Driving
18950,Dragon Quest Builders,NintendoSwitch,SquareEnix,SquareEnix,8.1,8.2,2018,Action Adventure
18951,Atelier Arland Series Deluxe Pack,PlayStation4,KoeiTecmoGames,Gust,8.1,0,2018,Miscellaneous
18952,Slime-san: Superslime Edition,PlayStation4,HeadupGames,Fabraz,8.1,6.5,2018,Action Adventure
18953,Super One More Jump,NintendoSwitch,SMGStudio,SMGStudio,8.1,8.4,2018,Action
18954,The Sims 4: Seasons,PC,ElectronicArts,Maxis,8.1,6.5,2018,Simulation
18955,The Elder Scrolls Online: Summerset,XboxOne,BethesdaSoftworks,ZeniMaxMedia,8.1,6.8,2018,Role-Playing
18956,Super Mega Baseball 2,XboxOne,MetalheadSoftware,MetalheadSoftware,8.1,7.1,2018,Sports
18957,World of Final Fantasy Maxima,XboxOne,SquareEnix,SquareEnix,8.1,7.8,2018,Role-Playing
18958,The Lions Song,NintendoSwitch,MipumiGames,MipumiGames,8.1,8.0,2018,Adventure
18959,Unravel Two,XboxOne,ElectronicArts,ColdwoodInteractive,8.1,7.1,2018,Action
18960,Overcooked! 2,NintendoSwitch,Team17,GhostTownGamesLtd.,8.1,7.9,2018,Action
18961,The First Tree: Console Edition,PlayStation4,DavidWehle,DavidWehle,8.1,6.6,2018,Adventure
18962,Wandersong,NintendoSwitch,DumbandFatGames,"GregLobanov,DumbandFatGames",8.1,8.4,2018,Action
18963,The Elder Scrolls V: Skyrim VR,PC,BethesdaSoftworks,BethesdaSoftworks,8.1,6.9,2018,Role-Playing
18964,Overcooked! 2,PlayStation4,Team17,GhostTownGamesLtd.,8.1,7.7,2018,Action
18965,Batman: The Enemy Within - Episode 4: What Ails You,XboxOne,TelltaleGames,TelltaleGames,8.1,5.5,2018,Adventure
18966,R-Type Dimensions EX,NintendoSwitch,TozaiGames,SouthendInteractive,8.1,8.0,2018,Miscellaneous
18967,WindJammers,NintendoSwitch,DotEmu,"DataEast,DotEmu",8.1,8.4,2018,Sports
18968,Warhammer: Vermintide 2,PlayStation4,FatsharkAB,FatsharkAB,8.1,7.1,2018,Action
18969,The Hex,PC,DanielMullinsGames,DanielMullinsGames,8.1,8.0,2018,Action Adventure
18970,Madden NFL 19,XboxOne,ElectronicArts,EATiburon,8.1,3.0,2018,Sports
18971,Moss,PC,Polyarc,Polyarc,8.1,8.3,2018,Action Adventure
